index,mzmed,rtmed,matched,qSvsMB,qSvsNC,modelPredicted,predictVal,BLANK-A_0,BLANK-A_0.5,BLANK-A_1,BLANK-A_2,BLANK-A_3,BLANK-A_4,BLANK-A_5,BLANK-A_6,BLANK-A_7,BLANK-A_8,BLANK-A_9,BLANK-A_10,BLANK-A_11,BPF-A1_0,BPF-A1_0.5,BPF-A1_1,BPF-A1_2,BPF-A1_3,BPF-A1_4,BPF-A1_5,BPF-A1_6,BPF-A1_7,BPF-A1_8,BPF-A1_9,BPF-A1_10,BPF-A2_0,BPF-A2_0.5,BPF-A2_1,BPF-A2_2,BPF-A2_3,BPF-A2_4,BPF-A2_5,BPF-A2_6,BPF-A2_7,BPF-A2_8,BPF-A2_9,BPF-A2_10,BPF-B_0,BPF-B_0.5,BPF-B_1,BPF-B_2,BPF-B_3,BPF-B_4,BPF-B_5,BPF-B_6,BPF-B_7,BPF-B_8,BPF-B_9,BPF-B_10
8575,8575,227.16279105252997,10.391279069767442,0,0.8600602891872539,0.7232218376826413,0,0,803.4560546875,754.3644409179688,1445.6893920898438,1395.779296875,793.6135864257812,1052.75537109375,519.9877319335938,1826.3626708984375,0.0,2078.091552734375,2048.408233642578,1886.8406372070312,788.7598571777344,1637.8897094726562,1500.1428833007812,1499.7591552734375,1360.8753051757812,808.5003051757812,1017.8519592285156,0.0,1770.8886108398438,718.1709594726562,1334.588134765625,868.0618286132812,1017.3382568359375,2293.1324462890625,3249.4105224609375,1096.5208740234375,547.061279296875,0.0,757.3889770507812,545.1690673828125,666.0865478515625,867.69677734375,2101.7930908203125,890.0628051757812,1458.9044189453125,1458.8726196289062,1561.454833984375,1516.3230590820312,1504.7293090820312,659.2882690429688,0.0,0.0,1516.5467529296875,1385.775146484375,712.8269653320312,1728.1636962890625,0.0
8576,8576,197.80781253767603,5.593004115226338,0,1.8199578054972518,0.7215639349036822,0,0,2473.7252197265625,3735.07861328125,2395.1451416015625,1597.3289184570312,2575.0396728515625,3332.4888916015625,2537.0462646484375,7790.6099853515625,2628.786865234375,6826.322021484375,9733.1923828125,8254.527099609375,2019.7391967773438,2723.736083984375,2978.8917236328125,2632.263427734375,2139.7747802734375,1969.4081420898438,5269.5185546875,2927.1021728515625,11469.389892578125,3592.0916748046875,6162.74169921875,7383.12939453125,6145.059326171875,3251.87451171875,2626.2242431640625,2170.8209838867188,2128.3277587890625,1967.3764038085938,3460.65185546875,4337.31494140625,4458.2734375,14358.437255859375,11509.84912109375,16471.134033203125,5734.01220703125,8772.693115234375,8025.348876953125,10114.14892578125,7536.7353515625,8470.0771484375,11965.52001953125,10910.248046875,11232.35986328125,8395.5419921875,11580.27587890625,10980.7265625,8372.9638671875
8579,8579,399.23804370044957,10.710059171597633,0,1.1069812359201219,0.44197429232043456,0,0,648.58056640625,496.532470703125,921.08447265625,429.1275634765625,415.1480407714844,0.0,845.9100646972656,190.5208282470703,772.1514892578125,382.28717041015625,117.04326629638672,182.09765625,156.04083251953125,751.9928588867188,550.2263641357422,478.06776428222656,230.06497192382812,826.9244995117188,574.9590759277344,859.5956726074219,466.9808044433594,400.2278137207031,134.77883911132812,183.3204803466797,0.0,938.0162048339844,563.8550720214844,359.5037841796875,916.8196105957031,355.0306396484375,126.625,741.4036560058594,186.51162719726562,455.6538391113281,349.75,356.80474853515625,0.0,436.2347412109375,887.3882446289062,901.9635620117188,949.9341430664062,475.16339111328125,758.8702697753906,404.5625,399.4306945800781,191.08299255371094,200.59091186523438,231.3000030517578,145.1143798828125
8580,8580,168.9745443524647,0.3551440329218103,0,0.9774743621164877,0.9212883488088838,0,0,9688.998046875,10207.63623046875,9865.0810546875,11809.177734375,8602.28759765625,7230.25439453125,7481.46923828125,7045.911376953125,7541.3095703125,5943.03662109375,6808.24365234375,6743.03662109375,4496.611572265625,9899.544921875,9957.990234375,9394.4248046875,9388.418701171875,9159.81298828125,7364.69140625,7543.46142578125,5604.928955078125,7963.796875,6305.341796875,6196.2685546875,6348.990966796875,9846.05859375,13031.8095703125,13085.39599609375,9608.3857421875,7894.67724609375,6925.50634765625,7640.1748046875,6587.0380859375,6234.6611328125,6502.697021484375,5946.688720703125,6858.752685546875,9281.2265625,9707.0546875,8870.97216796875,9778.576171875,9178.3193359375,7327.517333984375,8523.22509765625,6375.211181640625,7431.01416015625,6703.667724609375,6364.596435546875,6430.92578125
8581,8581,309.1990422787874,11.421739130434785,0,0.2364655015791202,0.037270924737331575,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.1322326660156,0.0,595.6150512695312,483.8186340332031,0.0,555.2225341796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3918.63037109375,795.8305053710938,0.0,0.0,0.0,288.6331481933594,0.0,0.0,533.5416870117188,0.0,0.0,329.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.5250244140625,0.0,0.0,0.0,0.0
8583,8583,168.97439933117525,0.5567901234567888,0,0.976133690487349,0.9103178690300274,0,0,10607.57763671875,10616.82568359375,10267.72265625,11672.5888671875,8875.8955078125,8539.66943359375,8119.474365234375,7809.188232421875,8214.6669921875,6719.55029296875,7142.055908203125,7884.650146484375,5654.701904296875,9710.7080078125,11474.8466796875,9591.6611328125,9636.8681640625,9502.45947265625,8498.1103515625,8426.400390625,6076.5703125,8148.591796875,6750.663330078125,6949.049560546875,7425.93310546875,10646.1796875,13468.89990234375,14196.44189453125,9768.10888671875,8688.35595703125,7726.132080078125,8930.595703125,7363.91845703125,7075.815673828125,7096.877685546875,6708.203125,7368.40234375,9903.53271484375,11268.904296875,9024.99365234375,9840.11572265625,9692.38623046875,8602.50048828125,9081.3837890625,6858.087158203125,7324.277587890625,7468.228515625,7295.114990234375,6734.73388671875
8585,8585,124.96570726873453,1.054732510288063,0,0.5575154321977261,1.0243336184367975,0,0,15121.35107421875,18309.751953125,17622.32421875,24395.5732421875,17838.69482421875,16348.4111328125,17593.2880859375,13083.10009765625,10973.1796875,7227.50048828125,8539.28466796875,8581.20263671875,8636.99560546875,15232.0478515625,15034.2919921875,18541.3017578125,25247.951171875,13790.685546875,13451.20458984375,8698.25146484375,8440.385009765625,7495.341796875,9853.7431640625,9160.53466796875,10268.78955078125,15093.1494140625,18859.57080078125,22117.9296875,27854.16015625,13311.07177734375,12813.40966796875,13036.31689453125,8481.7314453125,9087.1181640625,10117.5546875,10085.4150390625,8717.72802734375,7546.534423828125,7135.37890625,7074.4599609375,7857.178955078125,7608.280029296875,7336.405029296875,7622.5302734375,7548.8125,7753.349609375,8219.7431640625,7369.150634765625,7465.80712890625
8586,8586,239.1393960552451,10.636213991769525,0,1.3094338333055622,0.9490555239801124,0,0,4716.854248046875,4774.49462890625,5213.68017578125,5149.1220703125,4261.682373046875,8425.917236328125,4372.519775390625,9629.514404296875,4576.822998046875,8974.52099609375,8671.3876953125,6910.078369140625,7928.402587890625,5265.57666015625,5241.555419921875,5265.32861328125,4927.67138671875,5451.498779296875,4583.0087890625,5109.3251953125,7108.908447265625,4135.49560546875,9113.73193359375,7834.951171875,5842.436279296875,5749.00048828125,4749.957763671875,6390.361083984375,5062.779052734375,4957.425537109375,8384.8837890625,4398.608154296875,8321.527587890625,11759.888671875,10094.76708984375,12392.615234375,6525.36962890625,7629.533447265625,8958.6376953125,7783.927001953125,9587.748046875,8405.2138671875,7880.311767578125,7940.732421875,11521.1708984375,10637.84228515625,10044.21630859375,10620.10400390625,9856.63623046875
8587,8587,609.3447374642508,7.610714285714282,0,0.7975094594133464,0.06593064358988657,0,0,0.0,0.0,201.6568603515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.9515838623047,0.0,431.30279541015625,812.501220703125,0.0,0.0,0.0,0.0,0.0,0.0,140.2604217529297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.94239807128906,448.4637756347656,135.44642639160156,145.23684692382812,0.0,0.0,0.0,0.0,359.24566650390625,0.0,0.0,0.0,0.0,0.0,0.0,738.4766235351562,0.0,0.0,0.0
8588,8588,176.94079957184968,1.3736625514403262,0,0.4073112568424535,0.9310720886874851,0,0,4666.068603515625,8429.572509765625,15185.443359375,17120.6728515625,4880.88623046875,10153.685546875,11367.054931640625,12378.867919921875,4490.37548828125,4230.327392578125,10617.16259765625,4949.77294921875,4026.935546875,4799.8271484375,6623.0087890625,12556.52490234375,7892.82275390625,3688.115966796875,4556.1873779296875,11679.603149414062,18308.259765625,12982.50244140625,5625.8662109375,13277.669921875,6795.0751953125,4918.869384765625,8082.209228515625,13881.1376953125,16930.2666015625,5523.414794921875,6073.4755859375,5264.878173828125,16374.9619140625,10732.919189453125,6368.70556640625,13002.85498046875,7122.462646484375,3813.0474853515625,4077.984619140625,3657.375732421875,3535.777587890625,3920.3154296875,3587.598876953125,3945.8251953125,3763.0228271484375,3838.905029296875,4005.2952880859375,3576.0396728515625,3706.5665283203125
8589,8589,195.81037747418438,4.657201646090537,0,1.1896313685820161,0.7554305054701497,0,0,2431.4644775390625,3441.31396484375,2619.9561767578125,1737.68994140625,2522.276123046875,3567.5223388671875,3003.6358642578125,7334.976318359375,3102.0501708984375,7407.94873046875,8696.791259765625,8324.3330078125,2536.5157470703125,2783.2894287109375,3244.9888916015625,2631.5791015625,2329.5167236328125,1854.1539306640625,3212.83349609375,3280.25146484375,12393.541015625,3573.239990234375,6066.47900390625,7206.500244140625,7365.49951171875,2827.565673828125,2271.3985595703125,2307.1516723632812,1916.3055419921875,2181.58251953125,3371.998046875,3573.0885009765625,4736.2607421875,13380.493896484375,10480.86767578125,13534.197021484375,5996.445068359375,6195.024658203125,7143.08154296875,7474.01904296875,4962.711669921875,4650.996826171875,6508.3349609375,7202.40478515625,6185.57763671875,4860.841064453125,6825.938232421875,7076.97998046875,3790.4478759765625
8591,8591,212.07959118448042,10.01506276150627,0,0.9731665755615099,0.8799665684913951,0,0,1265.3945617675781,1606.3604125976562,1678.9523315429688,992.7200927734375,1404.6796875,2917.1665649414062,1541.4814453125,4107.34423828125,1554.574462890625,4201.649169921875,4299.861328125,4187.291015625,1080.9082946777344,1267.344482421875,1305.614013671875,1030.6507263183594,1436.2876586914062,1524.1085205078125,1297.4338989257812,1769.8334350585938,3160.4132080078125,1769.7080078125,4256.88818359375,3146.2789306640625,3076.1033935546875,0.0,1471.2491760253906,1289.4841918945312,1551.2794799804688,1622.1775512695312,3488.378662109375,1669.6920776367188,4545.216552734375,5934.986328125,4339.973388671875,5397.305419921875,4299.315673828125,1464.9813232421875,1645.921142578125,1319.0127563476562,1516.36962890625,1431.0338745117188,1382.222900390625,1340.7706298828125,4234.666259765625,4321.95703125,4036.3284912109375,3975.0228271484375,2842.854736328125
8592,8592,232.88004820011864,1.0900826446280971,0,0.1739599482466288,0.7645408373118948,0,0,2398.3458862304688,3913.448486328125,2689.1971435546875,1231.2659912109375,3935.8729248046875,4920.525390625,4190.143310546875,7029.276123046875,4584.40234375,9405.525390625,8835.2744140625,6858.404052734375,13753.42626953125,2568.7113037109375,5150.45166015625,3292.704833984375,2532.495361328125,4774.74853515625,5143.133544921875,8232.543212890625,6548.74365234375,7129.4853515625,14454.69140625,16325.1455078125,18735.0146484375,1693.009765625,3806.909912109375,2390.144287109375,2874.0257568359375,4647.169921875,6801.02783203125,5741.609130859375,10176.66357421875,6853.399169921875,10215.7236328125,11035.73974609375,16950.66796875,0.0,3317.93798828125,0.0,0.0,0.0,8190.345703125,3980.584716796875,0.0,0.0,0.0,0.0,0.0
8593,8593,225.16078186035156,2.1,0,2.6518155214293045e-13,2.6518155214293045e-13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8594,8594,697.4986049107143,8.657142857142857,0,2.598849247363781e-13,2.598849247363781e-13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0434799194336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.78048706054688,0.0,0.0
8595,8595,310.9116744995117,1.1,0,1.0,2.7340617638080356e-13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8596,8596,619.262854828111,9.641037735849034,0,0.7515325788171405,0.7556594131076594,0,0,677.2842407226562,953.553955078125,550.8857421875,0.0,483.8327331542969,9296.53059387207,341.5411071777344,12737.852111816406,641.8870849609375,8252.266876220703,12703.951599121094,13051.721252441406,5356.378173828125,769.5868835449219,831.666259765625,1218.5381164550781,332.375,744.9230041503906,181.65383911132812,598.0926361083984,881.1659240722656,724.60400390625,6513.257019042969,1287.2035522460938,1187.9374389648438,0.0,1540.5506591796875,1265.9148864746094,750.8478088378906,602.7291259765625,4476.974639892578,209.42630004882812,5040.352111816406,22758.1923828125,13452.881164550781,6695.39306640625,5954.059631347656,0.0,0.0,785.1055450439453,0.0,784.6716918945312,160.5,0.0,4210.0809326171875,9950.011657714844,7574.380279541016,5030.43310546875,821.4734497070312
8598,8598,187.12821759117975,7.855555555555542,0,0.8421557026901151,0.6297812525952026,0,0,0.0,0.0,0.0,661.0403442382812,0.0,689.587890625,594.7841186523438,1580.18994140625,0.0,1484.05126953125,1387.627685546875,1206.7021484375,471.8632507324219,0.0,1214.7979736328125,0.0,0.0,0.0,0.0,0.0,628.5704345703125,0.0,1394.5746459960938,1216.4307861328125,1344.2969970703125,664.5934448242188,646.5026245117188,0.0,0.0,0.0,425.53857421875,0.0,603.3678588867188,1284.1582641601562,1549.7911376953125,607.970947265625,1211.267333984375,862.1805419921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942.1065063476562,0.0,1551.4012145996094,2030.6810913085938
8599,8599,195.81020239056875,4.313991769547326,0,1.2194456204734405,0.7725573518119708,0,0,2431.4644775390625,3499.3004150390625,3070.4342041015625,2240.9132080078125,2990.0128173828125,3956.914794921875,3460.1058349609375,7542.841796875,3717.4820556640625,7555.690185546875,8713.096923828125,8788.851318359375,2985.5035400390625,2783.2894287109375,3244.9888916015625,2782.374267578125,3081.9930419921875,2043.9347534179688,3589.447265625,3666.114013671875,13543.373291015625,3869.5574951171875,6329.931640625,7927.514404296875,7744.494140625,2827.565673828125,2358.3167724609375,2307.1516723632812,2079.479736328125,2462.6204833984375,3450.2412109375,3746.869873046875,5084.412841796875,13796.686279296875,11590.8310546875,13534.197021484375,6225.95263671875,6496.155029296875,7768.080810546875,8408.034423828125,5927.285888671875,5746.39208984375,7403.525634765625,7940.250732421875,6185.57763671875,4934.47509765625,7179.323974609375,7131.30615234375,4187.05419921875
8600,8600,213.14958684584673,11.238235294117656,0,0.6514631472305803,0.5319918348766005,0,0,424.7383728027344,0.0,0.0,652.8178100585938,0.0,941.170166015625,0.0,2050.042266845703,0.0,1699.51171875,1179.9121704101562,1370.2475280761719,491.1891326904297,0.0,587.6124877929688,1427.9942016601562,679.502685546875,0.0,0.0,0.0,539.0989990234375,0.0,685.6695556640625,982.6919860839844,914.5923767089844,0.0,1161.9180908203125,549.6890869140625,655.9036254882812,0.0,910.0625,0.0,938.55712890625,1503.638916015625,0.0,1831.3929443359375,713.9328002929688,0.0,408.6798095703125,0.0,0.0,0.0,0.0,0.0,1506.0231018066406,861.7578125,855.4691772460938,955.10595703125,0.0
8601,8601,330.9050769805908,1.16875,0,1.0,0.4201873322157174,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8602,8602,514.3203079223633,7.765000000000001,0,0.6356573997228667,0.11780353804166763,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.95867919921875,0.0,0.0,264.14190673828125,0.0,0.0,0.0,405.8852844238281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.8482208251953,0.0,0.0,0.0,161.2441864013672,0.0,231.8907470703125,0.0,277.78204345703125,427.2643737792969,193.50067138671875,367.8271789550781,190.71905517578125,0.0,0.0,732.2872314453125,0.0,0.0,0.0,0.0,1490.59912109375,2390.1879272460938,1377.8048095703125,1790.3304443359375,0.0
8604,8604,409.2256997306392,11.824528301886794,0,1.4032198134129852,0.3171169788488427,0,0,0.0,0.0,0.0,0.0,0.0,347.472412109375,0.0,443.62815856933594,0.0,702.9122009277344,552.3306579589844,0.0,155.64500427246094,0.0,416.02813720703125,366.6408386230469,0.0,394.375,0.0,0.0,607.5289154052734,0.0,273.4537048339844,247.35955810546875,0.0,0.0,433.5154724121094,345.5589599609375,676.8158569335938,0.0,210.40750122070312,0.0,267.5094299316406,651.0661926269531,409.5,710.1111145019531,0.0,885.94677734375,414.015625,0.0,388.62445068359375,411.8150939941406,0.0,0.0,636.3260192871094,508.13433837890625,480.64625549316406,491.0762481689453,0.0
8605,8605,195.81033029759183,4.544255319148942,0,0.8348318808207782,0.7516783005071621,0,0,2190.2958374023438,2790.9312744140625,2535.90869140625,1623.2100830078125,2317.750244140625,3451.8748779296875,2931.3343505859375,7328.458740234375,3102.0501708984375,7252.24462890625,8486.755615234375,8324.3330078125,2536.5157470703125,2047.0748291015625,2662.9873046875,2379.7230224609375,2329.5167236328125,1685.616943359375,3212.83349609375,3126.346923828125,12393.541015625,3332.5897216796875,6053.175048828125,7206.500244140625,6620.230712890625,2570.0830078125,2075.5847778320312,1805.5926513671875,1894.2400512695312,2181.58251953125,3026.7987060546875,3573.0885009765625,4633.105224609375,12578.518310546875,10361.60986328125,12713.617919921875,5996.445068359375,5444.302734375,5489.494140625,6649.767578125,2230.45654296875,2419.9169921875,6061.019775390625,3381.137939453125,3634.375244140625,2484.630126953125,3740.347412109375,7076.97998046875,0.0
8606,8606,195.81019695894219,4.432510288065836,0,1.28418263942959,0.7535735062463048,0,0,2355.569580078125,2721.2408447265625,2502.176025390625,1797.0787963867188,2789.2685546875,3734.654296875,3072.962646484375,7355.83154296875,3095.184326171875,6858.938720703125,8506.554931640625,8455.371826171875,2536.5157470703125,2301.4876708984375,2576.2825927734375,2477.2960205078125,2263.0894775390625,1693.6698608398438,3261.6641845703125,3468.15087890625,13345.428466796875,3621.9471435546875,6102.249755859375,7144.24609375,6755.03466796875,2313.4385986328125,2319.6651611328125,1797.3596801757812,1894.2400512695312,1980.396240234375,3116.4185791015625,3434.4150390625,4936.545166015625,13796.686279296875,10889.88525390625,12326.337646484375,5803.567138671875,6496.155029296875,7768.080810546875,8408.034423828125,5927.285888671875,5468.12744140625,6934.067138671875,7776.1748046875,5455.0546875,4684.205078125,7131.923095703125,6708.003662109375,4049.5316162109375
8609,8609,225.15166777193903,11.692814371257477,0,1.2141959613979167,0.7753720708999005,0,0,0.0,1130.4375,1998.0459594726562,0.0,1210.6591796875,864.25439453125,2116.3062133789062,1286.87646484375,908.8568725585938,1500.828125,1623.78271484375,1558.1002807617188,605.4014892578125,1140.9627685546875,1852.8759765625,0.0,0.0,2191.999755859375,2105.6914672851562,1911.72119140625,1478.9186401367188,894.9931640625,1214.8541870117188,1217.74755859375,1288.0524291992188,1194.97265625,1407.1671447753906,1137.5029296875,2089.720947265625,1201.5213623046875,740.1734619140625,1001.3851928710938,1450.3967895507812,1541.006103515625,1578.9835815429688,1522.078857421875,1350.000732421875,2302.2701416015625,2190.6158447265625,1174.6943359375,2187.2245483398438,1123.1634521484375,2090.5704956054688,1213.6070556640625,1680.1939697265625,1452.6998291015625,766.9971313476562,1554.763671875,1394.5123901367188
